RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,CountyName,2024-01-31,2024-02-29,2024-03-31,2025-01-31,2025-02-28
55514,15251,Brook,city,IN,IN,"Chicago-Naperville-Elgin, IL-IN-WI",Newton County,144502.61408837305,145557.01966326882,147616.25825645679,153521.54169526044,154468.15000653462
9566,16593,Goodland,city,IN,IN,"Chicago-Naperville-Elgin, IL-IN-WI",Newton County,133642.03465948754,134770.292777216,136899.0639304152,142454.67157691761,143626.64096909971
55137,21021,Western Grove,city,AR,AR,"Harrison, AR",Newton County,185717.70006963063,185137.3867574055,185585.82346159534,205805.55608761552,208296.25020835735
12106,14416,Jasper,city,AR,AR,"Harrison, AR",Newton County,207800.20918528797,208603.20966358922,210869.15003927308,229830.21036422474,230357.02440849631
32312,19331,Kingston,city,AR,AR,"Harrison, AR",Newton County,231544.56691347575,229413.49582307696,229095.34878368213,246471.2870884228,247062.41606742018
18349,9406,Granby,city,MO,MO,"Joplin, MO",Newton County,169888.827216121,170347.04761574729,171486.275087613,178931.80968856579,179432.10107569312
28986,2530,Neosho,city,MO,MO,"Joplin, MO",Newton County,199830.67687043894,199986.83373056693,200728.26646777405,212160.47155111691,213721.0251197537
174953,26859,Shoal Creek Drive,city,MO,MO,"Joplin, MO",Newton County,167021.76038158251,166799.10250036529,166183.91609525774,175286.13692695904,176381.50821856456
24382,10429,Diamond,city,MO,MO,"Joplin, MO",Newton County,212808.67534162686,213050.27331708453,214060.49888169754,225597.73400717415,227433.18303140544
173646,22819,Leawood,city,MO,MO,"Joplin, MO",Newton County,297087.59808194428,297377.94925448141,298423.86082845932,314189.60011914367,315611.13312519365
24669,16819,Fairview,city,MO,MO,"Joplin, MO",Newton County,208054.09024999291,209175.52185341879,211081.67218998578,225999.73484590361,225952.39263385325
43119,7807,Seneca,city,MO,MO,"Joplin, MO",Newton County,192131.23117655283,192335.67329224641,193647.3666619423,206945.00616567465,208478.06478436093
6878,25686,Saginaw,city,MO,MO,"Joplin, MO",Newton County,208771.2872809812,208475.85488623395,207890.00682921204,217008.65184407413,219347.44374495369
41617,19832,Wentworth,city,MO,MO,"Joplin, MO",Newton County,269242.39461892238,269018.01208941691,270145.40008926985,296349.9888730364,297689.89018236374
11887,14120,Hickory,city,MS,MS,"Laurel, MS",Newton County,167673.90144587925,167705.9418139575,168849.84431543227,165048.46282365805,163820.7460021537
4096,17202,Chunky,city,MS,MS,"Meridian, MS",Newton County,145250.65343819911,145769.11342103963,146860.83389167386,145663.06718346695,145020.85017405666
17651,16872,Culdesac,city,ID,ID,"Lewiston, ID-WA",Nez Perce County,350774.33775700378,350344.28372686706,351481.98477539659,378020.67187857413,381082.17711401131
52951,1705,Lewiston,city,ID,ID,"Lewiston, ID-WA",Nez Perce County,352699.93981498893,353272.75386675278,355082.83925771108,366404.40631826542,368153.41737576277
5552,14703,Lapwai,city,ID,ID,"Lewiston, ID-WA",Nez Perce County,355597.69465697772,355711.69375732861,357181.59656128875,378520.89012398216,381697.126492725
35955,26927,Peck,city,ID,ID,"Lewiston, ID-WA",Nez Perce County,354159.081347419,355519.6191478541,358095.10639688728,378052.81820909953,381261.08238595404
43008,8081,Sanborn,city,NY,NY,"Buffalo-Cheektowaga, NY",Niagara County,267552.14482578676,268052.81369686389,269746.366826852,281118.935868227,280904.94884241471
24844,8861,Gasport,city,NY,NY,"Buffalo-Cheektowaga, NY",Niagara County,203687.79097523927,203869.15271342557,204998.03314817988,215960.05375677629,216272.25519302208
46519,8679,Middleport,city,NY,NY,"Buffalo-Cheektowaga, NY",Niagara County,173060.10527832783,173224.38354482086,174420.58415890581,183090.96316056771,182377.54263911516
37671,13134,Burt,city,NY,NY,"Buffalo-Cheektowaga, NY",Niagara County,221302.51133502505,221131.7483797021,221909.68045303613,232665.18096068405,233515.30784617664
50743,13482,Appleton,city,NY,NY,"Buffalo-Cheektowaga, NY",Niagara County,218472.33435911883,218698.71669370504,219879.72712580042,231307.54698012446,231168.8388936382
827066,1174,Lockport,city,NY,NY,"Buffalo-Cheektowaga, NY",Niagara County,220935.40427157507,221598.2979462856,222805.770868769,235513.49954693121,236239.99519822226
8246,13119,Barker,city,NY,NY,"Buffalo-Cheektowaga, NY",Niagara County,215423.69933959594,215603.0805840687,216666.79664663892,228034.32181493551,228023.9543608191
33592,8385,Ransomville,city,NY,NY,"Buffalo-Cheektowaga, NY",Niagara County,242572.66503297165,242606.21738061891,243684.77628454167,256523.16431719111,256627.47337802566
46749,885,Niagara Falls,city,NY,NY,"Buffalo-Cheektowaga, NY",Niagara County,143410.83360712157,144305.1273348135,145523.56101425175,150701.60796644248,151171.90531934297
827068,11181,Wilson,city,NY,NY,"Buffalo-Cheektowaga, NY",Niagara County,232537.25536331008,232650.44937491047,233030.52566340458,245588.96036070635,247576.81848796678
26200,1392,North Tonawanda,city,NY,NY,"Buffalo-Cheektowaga, NY",Niagara County,236449.02122242065,237115.0478127063,238697.51163671236,252961.57930950297,253449.88942547794
14745,7910,Youngstown,city,NY,NY,"Buffalo-Cheektowaga, NY",Niagara County,287550.10134213534,288530.66674962203,290717.54148607608,306269.84361904528,307153.04770652222
827065,8870,Newfane,city,NY,NY,"Buffalo-Cheektowaga, NY",Niagara County,198088.2760710911,197993.62668738744,198678.44684872005,207551.5149784456,207714.25306258909
29933,26415,Olcott,city,NY,NY,"Buffalo-Cheektowaga, NY",Niagara County,178972.36670355746,178453.99366293251,178305.55270703346,185895.89270703588,186213.47274036705
827067,5037,Lewiston,city,NY,NY,"Buffalo-Cheektowaga, NY",Niagara County,293667.17404658574,294671.73116601311,296381.68185323523,308758.16426035232,310100.9166483258
7311,5280,Summersville,city,WV,WV,,Nicholas County,156048.87919008793,156850.9245413586,158389.25027106842,165965.81021727037,167294.17537500526
8142,9226,Craigsville,city,WV,WV,,Nicholas County,119929.47085568898,120356.6981024908,121877.84063412179,127383.07688152425,127484.73729928806
32476,25245,Leivasy,city,WV,WV,,Nicholas County,86061.3129099721,86275.998169597922,87078.187922121215,87736.2592668343,87391.406804465383
46638,17254,Mount Nebo,city,WV,WV,,Nicholas County,143808.45261320469,145257.32371645677,146976.79423494849,154915.87444569348,155926.70456469964
3973,5960,Carlisle,city,KY,KY,,Nicholas County,145837.8651402375,146039.15233680539,147114.18296502435,160632.04916089543,164361.7690202526
23076,10101,Richwood,city,WV,WV,,Nicholas County,58592.365555739,58384.736002031132,59177.234405255818,61182.09246412028,61270.556352287247
14068,12246,Swiss,city,WV,WV,"Beckley, WV",Nicholas County,85271.529511736939,85668.536899152488,86931.188359433916,88324.133785699029,89147.028920753146
40020,13958,Nicollet,city,MN,MN,"Mankato, MN",Nicollet County,289028.34950712259,288447.66705323412,289369.22366114415,297217.01108779089,298351.7176209371
20314,4278,Saint Peter,city,MN,MN,"Mankato, MN",Nicollet County,267463.27868914447,267330.93902602536,268253.037760038,278981.27583002968,280952.3252699413
33160,5301,North Mankato,city,MN,MN,"Mankato, MN",Nicollet County,283068.77021082147,282873.43238439184,284099.94643185945,294114.27999392,295861.58188738808
42336,20366,Lafayette,city,MN,MN,"Mankato, MN",Nicollet County,226736.38460421879,226821.98502367994,228404.1282767712,236341.22438666457,237549.93255262481
17603,19589,Courtland,city,MN,MN,"Mankato, MN",Nicollet County,293678.57052712428,293595.96751567506,295006.31253227027,312915.97387028486,314775.42799176852
25682,30062,Lusk,city,WY,WY,,Niobrara County,126965.41146195102,127515.21113127035,128797.07794737519,134254.19821160819,135895.06411399913
57183,23100,Dexter City,city,OH,OH,,Noble County,152064.2192388151,152034.84212196109,153248.81534160822,155519.59787069648,155404.70860738357
47573,21296,Sarahsville,city,OH,OH,,Noble County,204925.07650785986,204556.00498128406,205374.49265423292,211409.6692202721,212749.19629675566
44108,16487,Belle Valley,city,OH,OH,,Noble County,78903.310048945132,79349.036234732237,80715.605348123485,82294.031743060754,82253.2588944114
10020,17406,Caldwell,city,OH,OH,,Noble County,111990.13419719227,112530.28033287056,114076.23464095667,122620.5306608292,125873.01778106262
13258,7501,Perry,city,OK,OK,,Noble County,115427.67880239856,115456.30601600125,116512.26559845694,121949.69557531778,124153.91818830998
34177,21285,Summerfield,city,OH,OH,,Noble County,165864.48411572634,165481.8846506259,165890.87229153409,170384.69341406386,170586.2929640915
19982,13226,Pleasant City,city,OH,OH,"Cambridge, OH",Noble County,138320.2326552812,138223.29004498839,139059.55746992887,142967.67324278076,144017.57192457217
30466,23127,Billings,city,OK,OK,"Enid, OK",Noble County,63132.469350329389,62712.491343189264,63024.106368835935,66107.306103242081,67952.1525090658
12312,15540,Laotto,city,IN,IN,"Kendallville, IN",Noble County,304952.07888406579,306099.83773730823,308365.46977560647,325153.06857566821,326902.67125273729
14931,9063,Avilla,city,IN,IN,"Kendallville, IN",Noble County,243220.78915557658,244053.09635074821,245780.40040958778,258166.481642766,259738.23998879848
24273,14439,Cromwell,city,IN,IN,"Kendallville, IN",Noble County,199498.90666890165,200001.55923539572,201362.95067170178,214006.66023779396,215085.20362930858
47442,13200,Rome City,city,IN,IN,"Kendallville, IN",Noble County,276052.46052510448,276624.92314966494,278313.96757892676,293350.250983773,294105.23486353765
30152,6376,Albion,city,IN,IN,"Kendallville, IN",Noble County,223039.47376548706,223946.61874191745,225965.24193726122,239905.5821610241,241368.80669439049
25587,5937,Ligonier,city,IN,IN,"Kendallville, IN",Noble County,209777.769407874,210392.74977176709,211960.28267840785,220502.86313034932,222464.47948495927
21785,3922,Kendallville,city,IN,IN,"Kendallville, IN",Noble County,188968.98490728394,190223.01213508021,192279.23523627946,203341.36363447216,204906.25479733991
48369,16467,Wawaka,city,IN,IN,"Kendallville, IN",Noble County,196690.31706748833,197275.76545081715,199101.70909284751,209376.56727975584,210193.21422989955
12198,17172,Kimmell,city,IN,IN,"Kendallville, IN",Noble County,210429.44528295987,210536.46999525573,211897.56529655811,225130.62000244312,226937.11124825315
56098,14072,Lower Salem,city,OH,OH,"Marietta, OH",Noble County,154465.66430104736,153601.16393516058,153981.37091938689,162431.16337833527,163329.47546343977
33606,19421,Red Rock,city,OK,OK,"Tulsa, OK",Noble County,96606.37321275362,95584.02729003386,96322.146395948032,106272.4709608674,108579.49728976203
19211,22072,Marland,city,OK,OK,"Tulsa, OK",Noble County,190367.28316328302,189992.7152369252,190535.80248916033,209795.44377814009,213618.21416202551
3802,16382,Brewster,city,MN,MN,"Worthington, MN",Nobles County,212438.70298039375,213909.997301607,217138.50634112782,231300.0851409852,233243.03589829124
28329,13400,Adrian,city,MN,MN,"Worthington, MN",Nobles County,206501.74285754093,208547.03481375278,212562.02453871374,220512.47199789295,223001.13742830962
34918,3994,Worthington,city,MN,MN,"Worthington, MN",Nobles County,207312.50292425905,208505.09874100875,210759.77921217922,219900.60244830282,220948.60231388267
15671,4184,Maryville,city,MO,MO,"Maryville, MO",Nodaway County,203766.11534973691,204666.23473629591,205786.41370679942,210238.74474683931,210895.82099028575
36599,22358,Guilford,city,MO,MO,"Maryville, MO",Nodaway County,264496.9848003565,263987.12292076892,263881.37399735139,276338.29660097783,278084.17675108113
13449,20745,Ravenwood,city,MO,MO,"Maryville, MO",Nodaway County,211186.13862722888,211853.66453258248,213007.13593442275,224571.71540048532,224316.76135376879
35899,23172,Parnell,city,MO,MO,"Maryville, MO",Nodaway County,188579.00252438823,188931.16015129987,191304.16347091785,205554.5573128887,206857.44356647183
40636,14210,Roscoe,city,TX,TX,"Sweetwater, TX",Nolan County,129055.97277741245,129374.38714099479,131131.83567528892,130408.08488972187,129374.093546113
17052,25152,Blackwell,city,TX,TX,"Sweetwater, TX",Nolan County,101605.55051275123,101464.15844128634,101814.59759602112,106104.12637168363,106222.41052859795
7346,4833,Sweetwater,city,TX,TX,"Sweetwater, TX",Nolan County,107663.8779049416,105950.06583705249,105872.29194753601,103052.15359290813,101957.60679134102
6210,121,Norfolk,city,VA,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Norfolk City,285582.55308483826,286430.87742290128,288145.00124947797,295779.54205815063,295698.35068813921
41884,2567,Dedham,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Norfolk County,697856.6004906497,700980.08816401241,706232.65845421131,737383.3141865317,739041.46415092552
33039,1935,Needham,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Norfolk County,1373571.3341103271,1381234.7182621795,1398660.6156047843,1445962.5876193463,1446615.991367694
398586,3662,Bellingham,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Norfolk County,483899.13941860368,485143.18234655005,487531.19404471852,510903.33567390119,512357.89720821008
397583,3434,Sharon,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Norfolk County,798621.4941341622,802389.94277820725,808723.35276845051,842019.18254514551,843891.65981310362
399011,4614,Medfield,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Norfolk County,969046.010082215,975662.19723744038,985094.1706541935,1016856.6493362176,1018862.3105684355
20679,2190,Stoughton,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Norfolk County,550800.42394570867,552516.67693723564,555421.456812006,580956.10054333892,581783.71833008016
36921,1875,Franklin,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Norfolk County,632830.49400434981,636132.81155099208,640736.52173167549,669290.9097342185,671127.35706250742
395584,2368,Walpole,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Norfolk County,710302.83425804356,713156.30339101981,717720.84991726361,744141.87469784834,745826.7295007772
42070,7387,Cohasset,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Norfolk County,1274861.3964596251,1279956.5509389236,1292466.9190973996,1335771.3168872797,1336977.9315076803
39799,2255,Milton,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Norfolk County,973501.60993422277,976653.657224506,983816.73319910292,1023418.2037655493,1023978.3571469537
9039,5179,Norfolk,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Norfolk County,743200.10340827575,745001.70454090124,748753.50993864925,780818.255268729,782993.584804841
19300,4512,Medway,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Norfolk County,648127.48835281783,651229.599786505,656085.70720764645,691468.38406793633,693970.74229107983
17188,899,Brookline,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Norfolk County,1114306.9088104826,1115622.2663140637,1121215.4921113334,1152662.1829627703,1156606.2352837294
35457,5175,Holbrook,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Norfolk County,503638.51724277943,506059.0886579738,509269.70303003216,529616.788129875,529563.31335124443
395746,5627,Plainville,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Norfolk County,552069.30125501659,553393.03637684043,556058.17019910889,574421.967790818,574314.14145620528
397299,7909,Dover,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Norfolk County,1636714.0555764518,1640133.1139562086,1653356.2045363272,1710719.9407481973,1715320.1223563233
37235,9057,Avon,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Norfolk County,521825.61898407713,524565.91309476562,527954.1202624467,550900.24351318984,549265.2218235553
54058,1757,Randolph,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Norfolk County,533876.06129574031,535150.17605699878,537445.3663276016,563151.01911797829,563236.93698386091
29637,3854,Westwood,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Norfolk County,1107720.1016477477,1110529.5575273067,1120382.5321252623,1164670.3655997633,1172950.8464084903
6665,565,Quincy,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Norfolk County,631638.50748405315,634819.78752694919,639678.64581045078,653173.53742147482,654844.17186390434
8015,4808,Wrentham,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Norfolk County,686080.83303958084,688561.45318786788,693301.407074161,722468.9496867141,724770.38240073493
37737,2603,Canton,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Norfolk County,738236.674217524,741766.0332415849,747673.57463553175,769198.49792922719,769359.58619362256
398549,3402,Foxborough,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Norfolk County,649662.04675848468,650022.87884692254,652609.98436044913,682774.78020192415,685584.86780194181
14603,1042,Weymouth,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Norfolk County,565186.7425907962,566964.323062447,570029.86135455,588049.94272962783,588944.66516251664
395473,6224,Millis,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Norfolk County,634459.407954804,637182.02644383907,641584.65191741288,668370.36415116035,670181.95609777607
6256,1982,Norwood,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Norfolk County,672500.73988605139,675073.58889938146,679136.96548312914,705816.70965567033,707503.73692362849
41610,2169,Wellesley,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Norfolk County,1813612.5094897414,1822970.1031919254,1840573.1182587023,1946460.8337989214,1956239.7231282506
51117,1578,Braintree,city,MA,MA,"Boston-Cambridge-Newton, MA-NH",Norfolk County,675960.22179758584,678444.82220583456,683606.383362166,701626.14028181869,701558.72930239572
29990,25245,Halstad,city,MN,MN,,Norman County,149929.50221826823,151133.71941235583,153090.40347395034,156546.75244307984,157088.68261946624
54772,17607,Twin Valley,city,MN,MN,,Norman County,133836.98638712722,133654.42070957655,134533.05237006911,143195.45751890083,145034.55566760749
30123,11961,Ada,city,MN,MN,"Grand Forks, ND-MN",Norman County,140695.3935201907,141358.39680732664,142850.81452334288,152772.25045281259,154319.40887235731
50871,24415,Barrow,city,AK,AK,,North Slope Borough,276328.70379905676,277537.97808329324,279985.11043436121,294640.47791980329,303790.43687472679
57150,20526,Cape Charles,city,VA,VA,,Northampton County,351492.460688764,350719.91553131497,351243.6744721299,363710.71899967879,363153.42299289996
49194,11948,Exmore,city,VA,VA,,Northampton County,174952.18015886517,174992.04216977127,176115.98480197426,185087.59488616124,185650.5613499732
4502,564,Easton,city,PA,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,322645.77899913042,324857.54322641739,327795.74877093121,341334.40641290654,342160.06295064004
21221,17694,West Easton,city,PA,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,232221.07535350122,233761.24045154426,236022.15050248211,248099.04551435853,249291.65279813041
6127,2366,Nazareth,city,PA,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,381705.80686376081,383859.92481148458,386570.02677521034,398580.357837734,398822.28420124511
22474,3297,Northampton,city,PA,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,303953.21161339618,305614.78304586309,307465.60420945688,319483.50845723419,320071.01843122969
47052,7733,Pen Argyl,city,PA,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,262422.19934209407,263579.26155334827,265035.36473523971,279812.84715401119,280474.37533816486
9564,26696,Glendon,city,PA,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,228132.5798412218,229556.43660709911,232138.55787475003,243101.41060459006,243134.05273930708
8276,5049,Bath,city,PA,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,326437.04943191441,327555.14798819373,329796.95435053977,343437.96823973494,343582.2656963378
27756,6002,Walnutport,city,PA,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,297588.26126217766,298904.914465061,301380.94610198075,317546.63512063,318988.6298317833
18198,11977,Freemansburg,city,PA,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,255352.77199670076,256680.33108682305,258085.01430276656,270793.90699982824,271993.09240316617
17008,352,Bethlehem,city,PA,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,311932.8224005964,313338.04694546451,315488.87841278856,326991.69159953686,327731.52812325815
13374,28607,Portland,city,PA,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,246509.15086316146,247309.22248172457,248247.59978696797,266718.10908501665,268586.57529138273
23592,3947,Bangor,city,PA,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,285560.74774745823,286814.83261682978,288648.22412211512,301646.58026136685,302523.57936938538
27977,7062,Wind Gap,city,PA,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,319023.61851268372,320854.59109322482,323038.09988219594,336608.51316721714,337193.34477618849
11201,18620,East Bangor,city,PA,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,221401.90495192984,222423.70621010856,224041.043625526,233573.5214843296,233409.80682388725
47951,22037,Tatamy,city,PA,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,383969.76764013083,386404.36216677463,389540.00771764683,405524.79518081184,406699.91669346165
42174,5097,Hellertown,city,PA,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,325283.03939381946,326912.43727729254,328938.7961539005,342784.59390128782,343643.94526309561
54213,14677,Roseto,city,PA,PA,"Allentown-Bethlehem-Easton, PA-NJ",Northampton County,229874.29257556688,230832.47287454596,232389.47985127525,242767.13880142212,243543.39772072528
4859,16829,Garysburg,city,NC,NC,"Roanoke Rapids, NC",Northampton County,78171.520542587226,78532.553522022747,79823.205463591628,82161.3991626531,83545.542213519555
25285,28607,Jackson,city,NC,NC,"Roanoke Rapids, NC",Northampton County,95639.183904022488,96744.121678410913,98613.187198974527,100473.74278635018,102075.13510642575
15140,15668,Henrico,city,NC,NC,"Roanoke Rapids, NC",Northampton County,628668.47898686549,625460.18140859134,628244.93070067547,677421.10829430784,681585.45460905682
29445,16085,Woodland,city,NC,NC,"Roanoke Rapids, NC",Northampton County,74599.63542740875,74859.0629344167,76274.831317699747,76871.59487450587,77361.652655193815
29976,17416,Pendleton,city,NC,NC,"Roanoke Rapids, NC",Northampton County,124351.27000374567,124342.62206029422,125993.776560553,133831.19462457139,136760.73423884626
33903,18093,Seaboard,city,NC,NC,"Roanoke Rapids, NC",Northampton County,75862.216096341712,76678.2703579348,78214.436362075867,81515.174087433887,82818.025264060969
183568,19913,Pleasant Hill,city,NC,NC,"Roanoke Rapids, NC",Northampton County,100517.01357456157,100993.4592118195,102752.88365230785,103627.94124592298,105155.13536068874
11584,12136,Gaston,city,NC,NC,"Roanoke Rapids, NC",Northampton County,101584.37570091295,101778.27163094764,102906.28054061455,105762.22976063855,106667.22121067776
29661,28520,Rich Square,city,NC,NC,"Roanoke Rapids, NC",Northampton County,71351.566702594035,71143.390691638866,71772.275780483877,73902.155653423615,76100.145965058153
24193,13677,Conway,city,NC,NC,"Roanoke Rapids, NC",Northampton County,104780.12437807657,105003.760645911,106470.09273033566,109766.85055530396,112019.26558612677
32302,14860,Kilmarnock,city,VA,VA,,Northumberland County,337115.10172039515,335976.01415750314,336306.50851791661,352592.89028167073,351715.4703057984
242108,27454,Burgess,city,VA,VA,,Northumberland County,315712.12400890427,313402.02575679595,312502.01863782841,316941.67160506692,317287.823545337
38943,7637,Heathsville,city,VA,VA,,Northumberland County,320611.37542994955,320151.69077802519,321282.99712064059,333179.94753312186,333092.56085786875
48923,15020,Callao,city,VA,VA,,Northumberland County,220024.12579185571,220480.11129804887,223289.40452815895,224360.66675961766,223558.77937408115
49791,20009,Lottsburg,city,VA,VA,,Northumberland County,384287.62862042035,385018.68380190892,386994.41988837771,407800.70967260282,406806.97357119183
42683,16409,Reedville,city,VA,VA,,Northumberland County,341761.701349294,341152.3776028647,342389.0406964313,352795.21578091662,352027.98661471484
24138,5520,Coal Township,city,PA,PA,"Sunbury, PA",Northumberland County,53925.53157579957,53924.95269368092,53818.829207285329,60787.074873381382,60651.8392462002
11876,14436,Herndon,city,PA,PA,"Sunbury, PA",Northumberland County,170669.6525235592,170526.85753615163,168909.34980183776,187521.98913429547,189496.52856676109
38383,10274,Elysburg,city,PA,PA,"Sunbury, PA",Northumberland County,233444.54447317831,234361.78119947237,234500.84777894779,250952.3025994226,251049.85441843153
19398,4837,Milton,city,PA,PA,"Sunbury, PA",Northumberland County,190309.131990857,190690.55396034903,190114.00797687378,201114.31966082822,201499.64258527054
46417,22721,Marion Heights,city,PA,PA,"Sunbury, PA",Northumberland County,61072.454406601988,61529.987321666449,61633.835007287176,72185.052113237078,72257.301117378
47910,3904,Sunbury,city,PA,PA,"Sunbury, PA",Northumberland County,141422.35732876832,142183.83030578439,142172.96092433797,151118.1576763159,151795.46248970105
6250,6672,Northumberland,city,PA,PA,"Sunbury, PA",Northumberland County,176048.17950047087,176422.65770141885,175979.881757452,186839.57308077672,187728.4367311165
39891,6930,Mount Carmel,city,PA,PA,"Sunbury, PA",Northumberland County,41288.034674964125,41220.223337840165,41329.433381781964,51321.104252306861,52195.125845069015
54737,20253,Trevorton,city,PA,PA,"Sunbury, PA",Northumberland County,90171.161321656968,90238.459737496392,89896.436079394538,103161.61652692869,105961.75668630745
8491,11684,Kulpmont,city,PA,PA,"Sunbury, PA",Northumberland County,64834.912977823784,65192.411139028787,65968.731908117683,73368.782252950783,74081.513252141638
41584,7111,Watsontown,city,PA,PA,"Sunbury, PA",Northumberland County,195943.17119125067,196734.20119600781,196334.62137621446,204239.60999839613,204577.37578708096
16428,19794,Almena,city,KS,KS,,Norton County,73259.576637970575,72925.047515577651,73556.738690195372,81803.201974803829,81701.074301378176
26220,10115,Norton,city,KS,KS,,Norton County,90987.214317607883,90426.981446238016,90833.2918458201,102166.48187745233,102158.68728810262
37024,11151,Burkeville,city,VA,VA,,Nottoway County,172769.95767396476,171029.82220926206,172295.29862245973,171597.29496521133,171112.62994947462
31109,7037,Crewe,city,VA,VA,,Nottoway County,162606.32003245174,160335.307757516,161292.95568487371,170613.91415045143,171308.82500368866
51019,7330,Blackstone,city,VA,VA,,Nottoway County,168289.56156424456,165599.39848886346,165819.43295960146,177096.69891320672,179229.13328896463
26226,9067,Nowata,city,OK,OK,,Nowata County,112383.86017459327,112740.86360367497,113195.94506687904,120645.78137312166,120838.89944876365
17742,21699,Delaware,city,OK,OK,,Nowata County,143109.82133812204,141699.9315847356,141338.97728091394,148064.12246961458,147704.2028104139
50116,17046,South Coffeyville,city,OK,OK,,Nowata County,146130.84485859924,146498.492311199,147246.86686761491,154028.24805365605,154430.88362772207
32627,7515,Macon,city,MS,MS,,Noxubee County,95103.877468625069,95849.557652482865,97642.94065075762,105363.98206391885,107206.06646240161
16006,13522,Superior,city,NE,NE,,Nuckolls County,79686.915876211584,79884.906057102213,80433.334872479056,82262.376522713268,82901.8316570834
8929,20650,Nelson,city,NE,NE,,Nuckolls County,73429.237463026991,73525.312256192818,73120.698077494584,70704.060710285266,71547.377582582456
33775,26354,Ruskin,city,NE,NE,,Nuckolls County,165616.49423487109,165974.59049411258,166421.02162716334,166242.20176442628,167285.81429991793
5572,26080,Lawrence,city,NE,NE,,Nuckolls County,176802.11874566195,176774.02498309533,176673.56625802637,176484.30427417869,177105.42518443181
44924,25751,Deweese,city,NE,NE,,Nuckolls County,292512.3946752593,292927.51140375895,292779.07075206417,304136.42972670804,305850.99290435162
38025,75,Corpus Christi,city,TX,TX,"Corpus Christi, TX",Nueces County,216618.17491277106,216701.22175839334,217405.07390081938,215597.87139230219,215707.19515589511
53962,12008,Port Aransas,city,TX,TX,"Corpus Christi, TX",Nueces County,607180.843130372,607375.55764949613,607239.5776561856,567672.06022210943,565456.41737315035
17038,8999,Bishop,city,TX,TX,"Corpus Christi, TX",Nueces County,126253.21871067614,127049.49687050663,127915.82185653395,127002.12639815197,126568.31306796882
33699,5347,Robstown,city,TX,TX,"Corpus Christi, TX",Nueces County,98975.7362776341,97828.124784054235,97268.130869867629,100329.83694626372,99033.578203325349
3427,6149,Aransas Pass,city,TX,TX,"Corpus Christi, TX",Nueces County,229149.78287241477,229231.0359435397,230400.81701571704,226948.98981623634,224927.47028668365
56757,11989,Tonopah,city,NV,NV,"Pahrump, NV",Nye County,137355.89838449712,134316.9113862364,133259.04158577253,135708.77681003723,136568.35273580367
53780,1435,Pahrump,city,NV,NV,"Pahrump, NV",Nye County,325931.8969761731,326363.19644778484,327453.21933560621,339213.9491852019,340355.71647393389
